"longitude","latitude","station_name"
"968470",-111.81,41.9064,"RICHMOND"
"968477",-131.5786,55.0389,"ANNETTE ISLAND AP"
"968479",-111.6325,45.4856,"NORRIS MADISON PH"
"968481",-112.8253,42.9536,"ABERDEEN EXP STN"
"968482",-116.475,40.5903,"BEOWAWE"
"968483",-113.8981,42.2342,"OAKLEY"
"968485",-112.0039,33.4278,"PHOENIX SKY HARBOR INTL AP"
"968487",-92.7489,41.7203,"GRINNELL 3 SW"
"968495",-109.7311,45.2436,"MYSTIC LAKE"
"968498",-118.3722,47.1178,"RITZVILLE 1 SSE"
"968500",-115.9236,43.5936,"ARROWROCK DAM"
"968502",-117.1094,44.8772,"HALFWAY"
"968507",-122.5286,45.7717,"BATTLE GROUND"
"968511",-115.1219,34.1472,"IRON MTN"
"968514",-108.0006,36.835,"AZTEC RUINS NM"
"968525",-120.54,46.9692,"ELLENSBURG"
"968528",-113.6317,43.9181,"MACKAY LOST RIVER RS"
"968529",-116.5789,47.3164,"SAINT MARIES"
"968536",-123.3236,42.4244,"GRANTS PASS"
"968538",-83.1053,29.6333,"CROSS CITY 1 E"
"968540",-118.4428,34.0697,"U C L A"
"968545",-104.5461,45.8903,"EKALAKA"
"968548",-123.3572,42.9506,"RIDDLE"
"968552",-118.6944,47.3328,"ODESSA"
"968554",-116.5594,47.9803,"BAYVIEW MODEL BASIN"
"968557",-119.7581,46.2014,"PROSSER"
"968558",-99.3492,31.1444,"BRADY"
"968560",-115.2239,47.9733,"LIBBY 32 SSE"
"968564",-121.9519,45.6361,"BONNEVILLE DAM"
"968565",-66.6667,18.3361,"DOS BOCAS"
"968569",-122.3886,45.5533,"TROUTDALE"
"968571",-106.4117,48.0119,"FT PECK PWR PLT"
"968573",-117.0156,46.3747,"LEWISTON NEZ PERCE CO AP"
"968577",-112.5006,45.9647,"BUTTE BERT MOONEY AP"
"968580",-117.0675,39.4931,"AUSTIN #2"
"968581",-114.1906,47.675,"POLSON"
"968582",-118.9594,44.4233,"JOHN DAY"
"968583",-117.7408,48.2733,"CHEWELAH"
"968589",-120.0381,47.8361,"CHELAN"
"968594",-86.5225,30.7797,"CRESTVIEW BOB SIKES AP"
"968596",-106.6383,48.1925,"GLASGOW #2"
"968598",-104.575,48.9975,"RAYMOND BORDER STN"
"968602",-116.4992,48.9994,"PORTHILL"
"968603",-116.5628,48.2942,"SANDPOINT EXP STN"
"968604",-112.1919,42.6447,"MCCAMMON"
"968605",-106.3153,48.6956,"OPHEIM 12 SSE"
"968608",-94.3919,45.5794,"COLLEGEVILLE ST JOHN"
"968609",-117.1831,32.7336,"SAN DIEGO LINDBERGH FLD"
"968611",-109.5661,35.7164,"GANADO"
"968613",-115.4225,47.3889,"HAUGAN 1 W"
"968614",-112.9217,40.1839,"DUGWAY"
"968618",-110.51,46.0289,"WILSALL 8 ENE"
"968621",-110.7208,35.0281,"WINSLOW MUNI AP"
"968623",-100.4922,31.3711,"SAN ANGELO"
"968625",-120.2175,44.9983,"FOSSIL"
"968626",-117.0247,43.9794,"MALHEUR BRANCH EXP STN"
"968633",-110.5769,47.5319,"SHONKIN 7 S"
"968636",-120.8081,44.3022,"PRINEVILLE"
"968638",-120.9131,47.1889,"CLE ELUM"
"968640",-117.5883,46.4672,"POMEROY"
"968641",-105.6886,35.5489,"PECOS NM"
"968643",-97.7061,28.4575,"BEEVILLE 5 NE"
"968644",-111.6664,35.1442,"FLAGSTAFF PULLIAM AP"
"968645",-97.0392,45.6656,"SISSETON"
"968654",-97.75,45.7908,"BRITTON"
"968656",-109.275,34.1311,"SPRINGERVILLE"
"968657",-117.255,44.3564,"HUNTINGTON"
"968659",-120.0103,46.3236,"SUNNYSIDE"
"968660",-97.5108,27.7839,"CORPUS CHRISTI"
"968661",-108.9417,33.8225,"LUNA RS"
"968662",-123.0011,44.905,"SALEM MCNARY FLD"
"968664",-102.7972,46.7994,"THEODORE ROOSEVELT AP"
"968674",-108.2075,33.1975,"GILA HOT SPRINGS"
"968676",-91.7108,29.9592,"JEANERETTE 5 NW"
"968678",-95.4831,30.3303,"CONROE"
"968684",-93.0625,32.81,"HOMER 1N"
"968688",-109.3758,47.5589,"WINIFRED"
"968689",-111.7794,39.9578,"SANTAQUIN CHLORINATOR"
"968695",-119.5153,47.3078,"EPHRATA MUNI AP"
"968700",-92.6889,32.5344,"RUSTON LA TECH"
"968702",-89.6244,33.4847,"WINONA 5 E"
"968703",-93.3878,33.8203,"PRESCOTT 2 NNW"
"968705",-94.795,30.0592,"LIBERTY"
"968706",-119.5639,45.3653,"HEPPNER"
"968712",-116.0542,43.5253,"BOISE LUCKY PEAK DAM"
"968714",-83.5328,38.1228,"CAVE RUN LAKE"
"968722",-94.1694,36.0097,"FAYETTEVILLE DRAKE FLD"
"968723",-92.6642,30.2003,"JENNINGS"
"968740",-120.7533,44.8197,"ANTELOPE 6 SSW"
"968741",-91.7022,32.0997,"WINNSBORO 5 SSE"
"968748",-96.3647,30.5892,"COLLEGE STN"
"968761",-97.68,30.1831,"AUSTIN BERGSTROM AP"
"968768",-85.1611,34.3478,"ROME R B RUSSELL AP"
"968771",-120.1817,45.2325,"CONDON"
"968775",-100.9269,29.3783,"DEL RIO INTL AP"
"968776",-99.8494,31.2208,"EDEN"
"968779",-113.3,46.3158,"PHILIPSBURG RS"
"968786",-97.4186,25.9156,"BROWNSVILLE"
"968788",-94.2494,34.5731,"MENA"
"968789",-85.8556,33.5872,"ANNISTON METRO AP"
"968793",-92.8417,34.7961,"ALUM FORK"
"968796",-114.2842,48.7647,"POLEBRIDGE"
"968799",-92.8142,33.2208,"EL DORADO S AR RGNL AP"
"968804",-121.1392,44.2558,"REDMOND ROBERTS FLD"
"968808",-86.03,36.5192,"LAFAYETTE"
"968809",-86.8414,36.4711,"SPRINGFIELD EXP STN"
"968810",-87.6161,33.2119,"TUSCALOOSA MUNI AP"
"968815",-121.1303,45.4539,"DUFUR"
"968816",-93.2397,31.1417,"LEESVILLE"
"968819",-111.1608,45.7881,"BOZEMAN GALLATIN FLD"
"968824",-86.6892,36.1189,"NASHVILLE INTL AP"
"968834",-92.0406,32.5156,"MONROE RGNL AP"
"968839",-91.7944,35.8306,"BATESVILLE LVSTK"
"968845",-90.2511,29.9933,"NEW ORLEANS INTL AP"
"968846",-96.9397,29.4706,"HALLETTSVILLE 2 N"
"968847",-98.2339,30.7586,"BURNET"
"968850",-119.1111,47.6856,"HARTLINE"
"968851",-118.8528,45.6906,"PENDLETON"
"968857",-102.2217,31.1331,"MCCAMEY"
"968859",-121.5486,44.2842,"SISTERS"
"968867",-86.7747,37.9531,"TELL CITY"
"968873",-113.9847,48.5003,"WEST GLACIER"
"968878",-97.7761,33.2064,"BRIDGEPORT"
"968881",-92.8364,34.3947,"MALVERN"
"968893",-118.0022,46.3153,"DAYTON 1 WSW"
"968899",-118.2869,46.0947,"WALLA WALLA RGNL AP"
"968905",-118.8253,45.4756,"PILOT ROCK 1 SE"
"968917",-86.8883,36.855,"RUSSELLVILLE"
"968920",-103.3003,29.2703,"CHISOS BASIN"
"968921",-86.8086,35.4139,"LEWISBURG EXP STN"
"968924",-93.2869,30.8428,"DE RIDDER"
"968927",-80.4133,37.2017,"BLACKSBURG NWSO"
"968931",-95.9203,30.9392,"MADISONVILLE"
"968932",-91.1256,30.1981,"CARVILLE 2 SW"
"968935",-98.6542,30.7425,"LLANO"
"968938",-78.5811,39.1139,"WARDENSVILLE RM FARM"
"968946",-111.0453,45.6622,"BOZEMAN MONTANA ST U"
"968947",-86.1481,37.1317,"MAMMOTH CAVE"
"968951",-92.1786,30.9594,"BUNKIE"
"968956",-87.1989,38.6489,"WASHINGTON 1 W"
"968965",-118.1631,40.6564,"IMLAY"
"968969",-86.745,33.5656,"BIRMINGHAM AP"
"968972",-80.8831,37.6411,"BLUESTONE LAKE"
"968976",-83.0981,35.7742,"WATERVILLE 2"
"968977",-120.8428,45.8081,"GOLDENDALE"
"968978",-94.7544,31.2361,"LUFKIN ANGELINA CO AP"
"968982",-119.9817,34.5822,"CACHUMA LAKE"
"968987",-84.9947,35.4717,"DAYTON 2SE"
"968990",-95.4592,29.1572,"ANGLETON 2 W"
"968991",-99.2183,28.4567,"COTULLA LA SALLE CO AP"
"968992",-99.7664,30.5108,"JUNCTION KIMBLE CO AP"
"968997",-123.2444,39.8158,"COVELO"
"968999",-87.2314,32.4714,"MARION JUNCTION 2 NE"
"969000",-96.2536,28.7247,"PALACIOS MUNI AP"
"969001",-111.3994,48.9761,"GOLDBUTTE 7 N"
"969007",-113.5611,37.1069,"ST GEORGE"
"969011",-107.1097,37.7717,"HERMIT 7 ESE"
"969017",-111.1125,43.7306,"DRIGGS"
"969030",-106.3494,33.9114,"BINGHAM 2 NE"
"969031",-102.3192,46.8886,"RICHARDTON ABBEY"
"969037",-111.3392,44.8667,"HEBGEN DAM"
"969039",-96.2644,37.8253,"EUREKA 1E"
"969044",-112.1919,47.8206,"CHOTEAU"
"969047",-90.0867,33.4964,"GREENWOOD LEFLORE AP"
"969066",-112.3342,39.3758,"OAK CITY"
"969075",-124.1603,40.8097,"EUREKA WFO WOODLEY ISLAND"
"969078",-105.3686,47.88,"VIDA 6 NE"
"969088",-87.3958,36.075,"DICKSON"
"969104",-116.9558,46.7281,"MOSCOW U OF I"
"969107",-111.4747,45.9469,"TRIDENT"
"969117",-104.2581,32.3336,"CARLSBAD CAVERN CITY AP"
"969119",-120.08,47.6497,"WATERVILLE"
"969143",-121.0011,44.6167,"MADRAS"
"969163",-112.0122,46.9914,"HOLTER DAM"
"969175",-112.7975,46.3911,"DEER LODGE 3 W"
"969176",-109.9514,47.0575,"MOCCASIN EXP STN"
"969177",-86.685,33.6906,"PINSON"
"969180",-120.3006,45.9981,"BICKLETON"
"969182",-82.7539,28.1522,"TARPON SPGS SEWAGE PL"
"969186",-113.0944,37.7086,"CEDAR CITY MUNI AP"
"969208",-117.5314,45.5722,"WALLOWA"
"969209",-88.7442,32.3347,"MERIDIAN KEY FLD"
"969212",-121.7761,38.535,"DAVIS 2 WSW EXP FARM"
"969216",-122.3647,37.6197,"SAN FRANCISCO INTL AP"
"969220",-97.1839,47.9428,"GRAND FORKS INTL AP"
"969223",-122.1997,39.7458,"ORLAND"
"969224",-121.9778,38.5253,"WINTERS"
"969226",-122.9331,40.7222,"WEAVERVILLE"
"969227",-122.8647,38.4306,"GRATON"
"969234",-121.9911,36.9906,"SANTA CRUZ"
"969236",-93.3981,48.5614,"INTL FALLS INTL AP"
"969238",-82.3161,27.2417,"MYAKKA RIVER SP"
"969243",-94.9761,42.4194,"SAC CITY"
"969246",-122.0269,39.1875,"COLUSA 2 SSW"
"969248",-121.495,38.5069,"SACRAMENTO EXECUTIVE AP"
"969256",-122.4714,38.5067,"SAINT HELENA"
"969262",-96.1525,43.0558,"SIOUX CTR 2 SE"
"969267",-120.2947,41.2683,"JESS VALLEY"
"969270",-121.4169,38.5556,"SACRAMENTO 5 ESE"
"969277",-121.7692,36.9308,"WATSONVILLE WTR WKS"
"969278",-144.6422,65.4939,"CIRCLE HOT SPRINGS"
"969280",-95.8372,46.8372,"DETROIT LAKES 1 NNE"
"969286",-80.6761,32.8847,"WALTERBORO 1 SW"
"969287",-82.965,30.2889,"LIVE OAK"
"969288",-80.8808,35.81,"STATESVILLE 2 NNE"
"969294",-81.1494,36.1631,"NORTH WILKESBORO"
"969296",-81.3039,36.3919,"TRANSOU"
"969298",-78.7144,41.8975,"BRADFORD 4SW RES 5"
"969299",-73.2208,41.9725,"NORFOLK 2 SW"
"969300",-72.8153,44.5247,"MT MANSFIELD"
"969302",-81.1433,35.2656,"GASTONIA"
"969303",-81.673,32.375,"BROOKLET 1 W"
"969304",-81.1292,26.6033,"DEVILS GARDEN"
"969308",-101.1461,47.455,"UNDERWOOD"
"969311",-76.4492,42.4492,"ITHACA CORNELL UNIV"
"969313",-80.3569,33.9364,"SUMTER"
"969315",-78.7914,34.4094,"WHITEVILLE 7 NW"
"969317",-77.6805,35.8936,"ROCKY MT 8 ESE"
"969327",-81.1958,34.6847,"CHESTER 1 SE"
"969329",-77.5386,35.8847,"TARBORO 1 S"
"969331",-99.9403,45.0194,"GETTYSBURG"
"969340",-80.5233,34.9797,"MONROE 2 SE"
"969343",-74.74,41.8017,"LIBERTY 1 NE"
"969344",-77.1133,38.9386,"DALECARLIA RSVR"
"969346",-81.7711,36.8894,"SALTVILLE 1N"
"969348",-122.5342,39.5861,"STONY GORGE RSVR"
"969349",-82.5883,34.0906,"CALHOUN FALLS"
"969350",-78.8036,41.6767,"KANE 1NNE"
"969353",-80.7167,32.4833,"BEAUFORT MCAS"
"969354",-81.415,34.1942,"LITTLE MTN"
"969358",-79.4386,37.7767,"LEXINGTON"
"969363",-95.5919,40.0803,"FALLS CITY BRENNER FLD"
"969364",-96.8111,46.9253,"FARGO HECTOR INTL AP"
"969365",-76.4333,40.1167,"LANDISVILLE 2 NW"
"969366",-83.4767,31.4461,"TIFTON"
"969367",-79.4664,34.7508,"LAURINBURG"
"969368",-79.865,36.7056,"MARTINSVILLE FLTR PLT"
"969371",-101.81,45.4178,"GLAD VALLEY 2 W"
"969373",-74.9825,42.0769,"DOWNSVILLE DAM"
"969375",-81.8467,33.7775,"JOHNSTON 4 SW"
"969376",-79.1494,41.8467,"WARREN"
"969377",-82.5942,30.1853,"LAKE CITY 2 E"
"969385",-79.0794,35.9086,"CHAPEL HILL 2 W"
"969389",-80.87,34.1419,"SANDHILL RSCH ELGIN"
"969398",-82.93,34.3519,"HARTWELL"
"969399",-78.7492,41.4197,"RIDGWAY"
"969402",-81.0928,34.3739,"WINNSBORO"
"969407",-82.0219,34.4989,"LAURENS"
"969408",-82.6531,35.5406,"ENKA"
"969411",-99.7508,48.8411,"BELCOURT KEYA RADIO"
"969414",-80.4042,37.8564,"LEWISBURG 3 N"
"969415",-80.3083,37.7889,"WHITE SULPHUR SPRINGS"
"969420",-101.2733,48.2553,"MINOT INTL AP"
"969421",-75.3697,43.4361,"BOONVILLE 4 SSW"
"969422",-81.9153,38.5278,"WINFIELD LOCKS"
"969423",-80.8419,32.6803,"YEMASSEE"
"969426",-79.8833,34.7319,"CHERAW"
"969427",-77.7583,42.2497,"ALFRED"
"969430",-76.1697,39.4717,"ABERDEEN PHILLIPS FLD"
"969433",-95.0678,46.9006,"PARK RAPIDS MUNI AP"
"969434",-72.0275,42.4281,"BARRE FALLS DAM"
"969435",-101.2964,48.1803,"MINOT EXP STN"
"969436",-78.3728,38.6661,"LURAY 5 E"
"969438",-84.7928,45.5644,"PELLSTON RGNL AP"
"969439",-102.1575,45.9397,"LEMMON"
"969441",-83.4239,39.5353,"WASHINGTON COURT HOUSE WWTP"
"969442",-77.0306,35.8528,"WILLIAMSTON 1 E"
"969447",-80.5833,35.4111,"CONCORD"
"969450",-72.2286,41.795,"STORRS"
"969452",-95.3942,45.8678,"ALEXANDRIA MUNI AP"
"969453",-79.8317,37.9969,"HOT SPRINGS"
"969454",-83.1819,30.1064,"MAYO"
"969455",-79.3683,39.2728,"BAYARD"
"969460",-78.9353,38.4547,"DALE ENTERPRISE"
"969461",-79.3664,39.7994,"CONFLUENCE 1 SW DAM"
"969462",-79.0975,33.5214,"BROOKGREEN GARDENS"
"969465",-79.67,39.3419,"ROWLESBURG 1"
"969466",-76.9314,39.0303,"BELTSVILLE"
"969470",-80.5481,36.1306,"YADKINVILLE 6 E"
"969479",-82.8003,31.0767,"HOMERVILLE 5 N"
"969480",-78.3039,36.1028,"LOUISBURG"
"969482",-76.4431,41.7511,"TOWANDA 1 S"
"969484",-101.0764,45.4283,"TIMBER LAKE"
"969485",-79.4481,36.0603,"BURLINGTON FIRE STN #5"
"969486",-80.8325,38.9339,"GLENVILLE"
"969487",-87.88,32.5192,"DEMOPOLIS L&D"
"969493",-77.8883,39.0642,"MT WEATHER"
"969494",-81.7994,27.5478,"WAUCHULA"
"969495",-83.3319,34.5786,"TOCCOA"
"969498",-77.5433,35.1967,"KINSTON 7 SE"
"969500",-81.5267,27.5947,"AVON PARK 2 W"
"969501",-74.5642,40.265,"HIGHTSTOWN 2 W"
"969510",-73.9267,42.4697,"ALCOVE DAM"
"969513",-76.1756,39.6556,"CONOWINGO DAM"
"969520",-81.9197,31.2739,"NAHUNTA 6NE"
"969523",-74.2511,40.3142,"FREEHOLD-MARLBORO"
"969524",-74.155,41.7681,"MOHONK LAKE"
"969525",-75.4464,41.7394,"PLEASANT MT 1 W"
"969529",-113.8289,43.9772,"CHILLY BARTON FLAT"
"969530",-79.8489,32.76,"SULLIVANS ISLAND"
"969533",-76.6592,42.7339,"AURORA RSCH FARM"
"969537",-81.2811,31.3972,"SAPELO ISLAND"
"969539",-72.3731,41.1019,"GREENPORT PWR HOUSE"
"969540",-80.6508,36.4992,"MT AIRY 2 W"
"969542",-73.8,42.25,"HUDSON COR.FACILITY"
"969543",-80.22,38.9803,"BUCKHANNON"
"969545",-109.7517,33.4783,"BLACK RIVER PUMPS"
"969547",-82.5067,31.5358,"ALMA BACON CO AP"
"969557",-83.9858,35.8181,"KNOXVILLE MCGHEE TYSON AP"
"969558",-81.2078,37.2958,"BLUEFIELD MERCER CO AP"
"969568",-79.8047,36.0811,"GREENSBORO WTP"
"969573",-85.5033,36.1075,"COOKEVILLE"
"969574",-82.5967,35.5044,"BENT CREEK"
"969580",-85.0206,29.7258,"APALACHICOLA AIRPORT"
"969581",-84.5308,36.5028,"ONEIDA"
"969597",-80.8733,33.4886,"ORANGEBURG 2"
"969601",-80.9553,35.2236,"CHARLOTTE DOUGLAS AP"
"969605",-88.2269,30.3875,"CODEN"
"969606",-82.5972,29.8286,"HIGH SPRINGS"
"969609",-82.5389,36.9986,"WISE 3E"
"969610",-82.5375,35.4319,"ASHEVILLE RGNL AP"
"969612",-82.9683,35.4867,"WAYNESVILLE 1 E"
"969615",-97.4264,26.5578,"PORT MANSFIELD"
"969624",-88.5622,34.6344,"BOONEVILLE"
"969632",-81.8742,36.1617,"BANNER ELK"
"969634",-77.6083,42.7742,"HEMLOCK"
"969640",-86.5225,31.3072,"ANDALUSIA 3 W"
"969643",-81.3583,38.8008,"SPENCER"
"969650",-81.3289,35.4606,"LINCOLNTON 4 W"
"969651",-83.3275,33.9481,"ATHENS BEN EPPS AP"
"969653",-70.5181,41.3853,"EDGARTOWN"
"969655",-76.8833,34.9,"CHERRY POINT MCAS"
"969656",-88.9892,35.2622,"BOLIVAR WTR WKS"
"969659",-86.4928,30.5317,"NICEVILLE"
"969664",-83.85,39.4833,"WILMINGTON 3 N"
"969665",-85.3847,37.8194,"BARDSTOWN 5E"
"969667",-82.0819,32.3972,"METTER"
"969669",-89.1303,32.7692,"PHILADELPHIA 1 WSW"
"969681",-97.7014,48.8628,"CAVALIER 7NW"
"969685",-84.2036,31.1903,"CAMILLA 3SE"
"969689",-70.6961,41.9819,"PLYMOUTH-KINGSTON"
"969700",-82.3478,27.6089,"PARRISH"
"969702",-88.3214,35.1525,"SAVANNAH 6 SW"
"969708",-82.6547,40.2914,"CENTERBURG 2 SE"
"969710",-77.3,38.5,"QUANTICO MCAS"
"969713",-84.0769,37.0872,"LONDON CORBIN AP"
"969717",-81.9633,33.3644,"AUGUSTA BUSH FLD AP"
"969719",-88.6708,31.6772,"WAYNESBORO 2 W"
"969722",-121.1661,45.6194,"THE DALLES MUNI AP"
"969730",-84.1489,31.5339,"ALBANY 3 SE"
"969731",-83.3017,37.9414,"WEST LIBERTY 3NW"
"969733",-89.2358,33.5628,"EUPORA 2 E"
"969734",-83.9333,38.0583,"MT STERLING"
"969735",-71.8731,42.2706,"WORCESTER RGNL AP"
"969737",-81.0317,34.9381,"WINTHROP UNIV"
"969738",-73.2892,42.4272,"PITTSFIELD MUNI AP"
"969741",-79.9433,36.0969,"PIEDMONT TRIAD INTL AP"
"969742",-81.3819,35.7425,"HICKORY FAA AP"
"969744",-86.0894,35.8375,"WOODBURY 1 WNW"
"969750",-89.5797,33.0583,"KOSCIUSKO"
"969756",-79.5458,40.51,"SALINA 3 W"
"969757",-78.7819,35.8922,"RALEIGH DURHAM INTL AP"
"969758",-81.9522,31.9881,"GLENNVILLE 3NW"
"969759",-88.6178,34.8792,"CORINTH 7 SW"
"969760",-104.4514,48.4828,"MEDICINE LAKE 3 SE"
"969761",-79.6772,35.1858,"JACKSON SPRINGS 5 WNW"
"969763",-82.2156,32.8753,"MIDVILLE EXP STN"
"969769",-78.6403,41.8031,"BRADFORD RGNL AP"
"969771",-82.92,39.9047,"COLUMBUS-VALLEY CROSSING"
"969775",-104.2647,45.2089,"ALBION 1 N"
"969778",-82.7097,34.4978,"ANDERSON CO AP"
"969781",-89.1911,34.6189,"HICKORY FLAT"
"969783",-86.135,33.4164,"TALLADEGA"
"969787",-80.6739,41.2544,"YOUNGSTOWN RGNL AP"
"969789",-87.8808,30.5467,"FAIRHOPE 2 NE"
"969793",-81.1939,37.7647,"BECKLEY VA HOSPITAL"
"969795",-79.5469,39.4467,"TERRA ALTA #1"
"969803",-81.21,32.13,"SAVANNAH INTL AP"
"969805",-84.8744,36.3806,"ALLARDT"
"969809",-74.1694,40.6825,"NEWARK INTL AP"
"969810",-83.1747,35.3117,"CULLOWHEE"
"969813",-75.9872,35.1075,"OCRACOKE"
"969817",-81.5572,39.2811,"PARKERSBURG"
"969822",-78.7497,42.1003,"ALLEGANY SP"
"969825",-86.2114,33.2053,"SYLACAUGA 4 NE"
"969827",-76.8514,40.2172,"HARRISBURG CPTL CY AP"
"969842",-89.0817,32.3378,"NEWTON EXP STN"
"969849",-88.4569,34.2614,"FULTON 3 W"
"969850",-83.6528,32.6847,"MACON MIDDLE GA RGNL AP"
"969852",-80.9047,39.4953,"MIDDLEBOURNE 3 ESE"
"969859",-89.3392,31.2547,"HATTIESBURG 5SW"
"969881",-86.1758,32.8711,"ROCKFORD 3 ESE"
"969899",-90.7756,37.1319,"CLEARWATER DAM"
"969914",-73.985,44.2489,"LAKE PLACID 2 S"
"969916",-85.3953,39.8942,"NEW CASTLE 3 SW"
"969930",-88.0681,30.6264,"MOBILE DWTN AP"
"969950",-97.1556,29.2739,"YOAKUM"
"969953",-97.8497,27.5311,"KINGSVILLE"
"969962",-98.5686,29.0283,"POTEET"
"969964",-86.8133,34.1736,"SAINT BERNARD"
"969972",-94.0997,30.0969,"BEAUMONT CITY"
"969983",-88.2397,30.6794,"MOBILE"
"969984",-92.0442,30.4183,"GRAND COTEAU"
"969991",-82.5178,40.8203,"MANSFIELD LAHM MUNI AP"
"969993",-94.6342,29.7878,"ANAHUAC"
"969996",-84.4189,39.1033,"CINCINNATI LUNKEN AP"
"969999",-80.6283,40.3764,"STEUBENVILLE"
"970018",-97.3433,29.0892,"CUERO"
"970022",-84.9672,38.7744,"WARSAW MARKLAND DAM"
"970044",-86.2803,39.7075,"INDIANAPOLIS"
"970048",-104.8372,31.0417,"VAN HORN"
"970054",-95.05,35.6,"TENKILLER FERRY DAM"
"970059",-103.2061,29.3272,"PANTHER JUNCTION"
"970063",-96.9303,28.8614,"VICTORIA RGNL AP"
"970066",-97.6578,29.6756,"LULING"
"970082",-121.7417,45.3014,"GOVERNMENT CAMP"
"970086",-122.1328,42.8967,"CRATER LAKE NPS HQ"
"970089",-121.6664,36.6594,"SALINAS #2"
"970093",-111.9614,48.1794,"CONRAD"
"970096",-119.6556,42.5483,"HART MTN REFUGE"
"970101",-117.1167,32.5667,"IMPERIAL BEACH REAM FLD NAS"
"970102",-121.7244,36.4806,"CARMEL VALLEY"
"970108",-121.6425,37.3436,"MT HAMILTON"
"970114",-110.6608,47.8306,"FT BENTON"
"970123",-118.2353,34.0511,"LOS ANGELES DWTN USC CAMPUS"
"970124",-118.3889,33.9381,"LOS ANGELES INTL AP"
"970129",-111.7406,47.4775,"SUN RIVER 4 S"
"970134",-66.0875,17.9783,"GUAYAMA 2E"
"970144",-123.3642,42.6003,"SEXTON SUMMIT"
"970149",-120.7103,39.2775,"BLUE CANYON AP"
"970157",-149.0717,64.55,"NENANA MUNI AP"
"970160",-122.4161,40.7142,"SHASTA DAM"
"970163",-93.5861,47.2508,"POKEGAMA DAM"
"970164",-121.6081,36.6636,"SALINAS MUNICIPAL AP"
"970169",-83.9014,45.9983,"DETOUR VILLAGE"
"970174",-88.4336,41.3708,"MORRIS 1 NW"
"970183",-88.8589,42.905,"FT ATKINSON"
"970185",-89.8997,41.2428,"KEWANEE 1 E"
"970187",-89.0311,42.5039,"BELOIT"
"970190",-88.2503,31.4714,"CHATOM"
"970192",-85.5464,45.6911,"ST JAMES 4SSW BEAVER"
"970193",-91.135,43.0514,"PRAIRIE DU CHIEN"
"970198",-88.4533,43.7953,"FOND DU LAC"
"970199",-73.57,44.5658,"PERU 2 WSW"
"970203",-119.8425,34.4258,"SANTA BARBARA MUNI AP"
"970204",-84.2011,44.2542,"WEST BRANCH 3SE"
"970208",-83.5644,45.0717,"ALPENA CO RGNL AP"
"970210",-90.1544,41.8978,"FULTON L&D #13"
"970213",-85.5033,46.3286,"NEWBERRY CORRECTIONAL FACILITY"
"970214",-65.9114,18.2264,"JUNCOS 1 SE"
"970220",-91.4536,42.7753,"ELKADER 6 SSW"
"970226",-82.6428,43.8322,"HARBOR BEACH 1 SSE"
"970227",-84.4908,43.9758,"GLADWIN"
"970228",-83.3075,43.0608,"LAPEER WWTP"
"970235",-83.3919,43.4839,"CARO WWTP"
"970237",-77.0128,43.2078,"SODUS CTR"
"970238",-84.4725,45.6528,"CHEBOYGAN"
"970242",-90.6461,42.54,"DUBUQUE L&D 11"
"970243",-81.9361,41.0517,"CHIPPEWA LAKE"
"970247",-83.5036,44.2839,"EAST TAWAS"
"970255",-90.7489,42.0494,"MAQUOKETA 4 W"
"970258",-93.0989,42.3619,"ELDORA"
"970261",-92.2575,42.8125,"TRIPOLI"
"970264",-117.2269,33.2294,"VISTA 2 NNE"
"970266",-84.2233,45.4108,"ONAWAY 4N"
"970268",-88.9106,41.3283,"OTTAWA 5SW"
"970271",-90.1064,42.6781,"DARLINGTON"
"970275",-95.4508,37.1872,"MOUND VALLEY 3 WSW"
"970277",-88.1111,44.4983,"GREEN BAY"
"970280",-93.3911,37.6167,"BOLIVAR 1 NE"
"970297",-89.9744,41.8039,"MORRISON"
"970319",-89.2133,42.9108,"STOUGHTON"
"970338",-94.0514,45.5433,"ST CLOUD RGNL AP"
"970348",-90.4792,40.1347,"RUSHVILLE 4NE"
"970356",-96.5483,38.3703,"COTTONWOOD FALLS"
"970368",-95.8747,45.5903,"MORRIS WC EXP STN"
"970372",-88.9989,41.7122,"PAW PAW 2 NW"
"970373",-94.4972,41.6686,"GUTHRIE CTR"
"970386",-84.3572,46.4794,"SAULT STE MARIE SANDERSON FLD"
"970390",-122.0481,37.4058,"MOFFETT FEDERAL AIRFIELD"
"970401",-90.9686,40.5839,"LA HARPE"
"970413",-94.2208,44.5564,"GAYLORD"
"970420",-95.2892,37.3678,"PARSONS 2 NW"
"970430",-94.3053,43.0683,"ALGONA 3 W"
"970434",-95.4392,45.6583,"GLENWOOD 2 WNW"
"970439",-94.9864,44.2469,"SPRINGFIELD 1 NW"
"970448",-95.1919,47.2256,"ITASCA UNIV OF MINN"
"970450",-95.7461,44.9342,"MONTEVIDEO 1 SW"
"970465",-94.6122,43.9903,"ST JAMES FILT PLT"
"970468",-92.8106,43.2794,"OSAGE"
"970479",-106.7611,34.7675,"LOS LUNAS 3 SSW"
"970480",-115.36,36.4381,"DESERT NWR"
"970510",-83.1189,41.3331,"FREMONT"
"970517",-106.0567,36.0908,"ALCALDE"
"970524",-80.4681,41.4992,"JAMESTOWN 2 NW"
"970530",-95.1167,43.8575,"WINDOM"
"970531",-80.6667,41.6833,"DORSET"
